shipment_id,submission_timestamp,hs_code,shc_code,origin_country,port_of_loading,importer_cr_id,is_aeo_certified,historical_avg_clearance_hours,fatoorah_validation_passed,weight_value_discrepancy,pre_arrival_filing_hours,ambient_temperature_celsius,visibility_meters,clearance_duration_hours,inspection_track
160-91691180,2025-07-20T03:00:00+03:00,300441971539,COL,IND,BOM,2890178733,1,7.5,1,0.0661,-34.52,26.2,2894.0,101.86,RED
160-25042512,2025-07-11T17:00:00+03:00,851791066773,VAL,CHN,PVG,4063443679,1,51.77,1,0.0766,25.93,40.9,6050.0,99.9,RED
176-26342606,2025-07-13T22:00:00+03:00,851777184036,VAL,CHN,PVG,4307431853,1,149.72,1,0.0722,-19.48,19.4,8648.0,104.26,RED
065-30385221,2025-03-11T20:00:00+03:00,851714523566,VAL,TWN,TPE,4642172263,1,159.4,1,0.095,49.72,23.8,3303.0,94.03,RED
176-49334111,2025-10-26T01:00:00+03:00,300491441762,COL,DEU,FRA,2453218624,0,6.01,1,0.0747,12.88,41.2,5097.0,101.88,RED
065-62724988,2025-04-21T23:00:00+03:00,300436792407,COL,IND,BOM,1440654201,1,76.73,1,0.0607,53.52,45.8,5750.0,2.82,GREEN
176-31830815,2025-07-17T21:00:00+03:00,300478768177,CRT,IND,BOM,4634665039,0,128.72,1,0.0167,-22.16,31.7,1140.0,35.74,YELLOW
160-19292994,2025-07-17T10:00:00+03:00,300463297593,COL,IND,BOM,2507122907,0,151.67,1,0.0086,3.41,46.6,5722.0,0.5,GREEN
160-85675074,2025-06-16T05:00:00+03:00,040618142413,PER,FRA,CDG,4904485766,0,24.88,1,0.0958,-43.17,42.1,4105.0,97.66,RED
160-83497640,2025-03-06T05:00:00+03:00,300440246349,CRT,IND,BOM,1533450141,0,45.61,1,0.0755,-38.82,13.8,2674.0,92.46,RED
176-50172557,2025-04-21T05:00:00+03:00,851734088318,GEN,TWN,TPE,2695844916,0,79.77,1,0.0932,-21.78,31.1,5146.0,99.08,RED
020-38113869,2025-07-12T19:00:00+03:00,851744509498,VAL,TWN,TPE,4160142015,0,75.96,1,0.0005,-29.67,45.5,7275.0,21.03,RED
176-42701405,2025-07-09T13:00:00+03:00,300438039235,CRT,DEU,FRA,1377918949,0,51.45,1,0.0874,61.02,34.5,8932.0,90.07,RED
065-80383335,2025-04-24T10:00:00+03:00,300432775382,COL,IND,BOM,1116568776,1,107.12,1,0.0484,45.56,23.1,8509.0,0.78,GREEN
176-45530160,2025-05-27T13:00:00+03:00,851786779483,VAL,TWN,TPE,4057137158,0,151.85,1,0.0716,-2.23,43.8,1679.0,96.33,RED
065-75142608,2025-11-26T09:00:00+03:00,851775759343,VAL,TWN,TPE,2098505164,0,117.32,1,0.0178,-19.82,33.1,989.0,42.58,YELLOW
176-81104934,2025-03-06T15:00:00+03:00,300436981601,CRT,IND,BOM,1990525316,0,68.68,1,0.0334,28.46,32.6,740.0,13.84,GREEN
020-10738632,2025-06-08T01:00:00+03:00,040641289785,PER,NLD,AMS,2906505480,1,70.87,1,0.0888,46.79,43.0,8377.0,99.24,RED
020-88357411,2025-04-30T19:00:00+03:00,300491566037,CRT,IND,BOM,2871405804,1,150.44,1,0.0357,52.77,21.1,1832.0,1.78,GREEN
160-91778185,2025-08-24T07:00:00+03:00,060215276226,PER,FRA,CDG,2542884839,0,142.85,1,0.0819,-29.24,22.0,2645.0,92.77,RED
020-90127836,2025-04-03T20:00:00+03:00,851722272671,VAL,CHN,PVG,4716536516,1,111.03,1,0.0141,-31.2,44.6,9114.0,27.2,YELLOW
176-25371139,2025-04-05T11:00:00+03:00,851737478513,GEN,CHN,PVG,2572311888,0,16.57,1,0.0122,-33.47,24.0,1147.0,39.38,YELLOW
020-93251284,2025-05-12T16:00:00+03:00,040641746997,PER,FRA,CDG,1766760369,0,86.55,1,0.0792,-24.12,13.7,8367.0,97.9,RED
160-83110372,2025-05-20T18:00:00+03:00,060286468930,PER,NLD,AMS,2128358352,0,121.85,1,0.0461,9.17,38.7,1194.0,13.67,GREEN
176-36753624,2025-04-06T06:00:00+03:00,851719035881,GEN,TWN,TPE,2558708534,0,37.79,1,0.0125,31.73,14.6,8087.0,1.48,GREEN
065-30737945,2025-10-19T00:00:00+03:00,851797747776,GEN,TWN,TPE,4064830146,0,13.12,1,0.0093,6.28,49.6,4745.0,0.65,GREEN
176-88069880,2025-03-27T10:00:00+03:00,300451589099,CRT,IND,BOM,1066375421,1,133.24,1,0.0361,9.2,39.1,3203.0,0.95,GREEN
160-38526024,2025-10-26T11:00:00+03:00,851782849802,VAL,TWN,TPE,4603895141,0,110.41,1,0.0942,-10.75,14.2,637.0,106.05,RED
020-92223112,2025-03-28T20:00:00+03:00,300484267770,CRT,IND,BOM,2326133588,0,98.69,0,0.088,59.75,43.4,5615.0,112.85,RED
020-77608192,2025-04-23T21:00:00+03:00,300440144942,CRT,DEU,FRA,2222470169,0,3.27,1,0.0356,19.79,25.4,3902.0,0.5,GREEN
176-99936183,2025-07-07T16:00:00+03:00,060255534143,PER,FRA,CDG,1961815079,1,164.88,1,0.0247,-43.83,30.0,4532.0,26.28,YELLOW
065-25072055,2025-03-12T04:00:00+03:00,060264948205,COL,FRA,CDG,4729366215,0,35.45,1,0.0112,-13.2,23.2,334.0,36.66,YELLOW
065-14189387,2025-04-05T20:00:00+03:00,851758410337,VAL,CHN,PVG,4272129268,0,157.07,1,0.0598,39.94,29.5,5534.0,97.06,RED
065-31623612,2025-03-21T01:00:00+03:00,040636153184,COL,NLD,AMS,4598878858,0,132.36,1,0.0223,7.46,36.7,4936.0,0.86,GREEN
065-59667884,2025-07-16T02:00:00+03:00,300447551495,COL,DEU,FRA,1306924695,0,107.68,1,0.0855,62.55,15.8,6438.0,94.3,RED
176-85579891,2025-07-20T06:00:00+03:00,300426716850,COL,IND,BOM,4630470504,0,70.31,1,0.0065,8.66,42.4,6007.0,2.66,GREEN
020-84308492,2025-04-22T13:00:00+03:00,300451204097,CRT,DEU,FRA,2096499652,1,93.54,1,0.009,36.33,34.1,3915.0,3.14,GREEN
065-64499213,2025-06-06T04:00:00+03:00,851772877166,VAL,CHN,PVG,4562206328,0,150.77,1,0.0121,27.68,39.7,1160.0,12.42,GREEN
176-97599753,2025-03-05T06:00:00+03:00,300466234064,COL,DEU,FRA,4754355215,1,91.91,1,0.0087,-42.09,36.6,4336.0,25.91,RED
176-92874768,2025-08-06T02:00:00+03:00,300430771734,COL,IND,BOM,2605308026,0,77.46,1,0.0865,-5.5,26.0,5939.0,106.73,RED
176-12941613,2025-10-18T05:00:00+03:00,040630694975,COL,NLD,AMS,1636020420,1,59.77,1,0.0613,12.03,20.8,7489.0,100.94,RED
065-76082352,2025-09-20T15:00:00+03:00,060242270913,PER,NLD,AMS,1999413612,0,70.68,1,0.0481,25.13,19.9,3533.0,0.59,GREEN
065-57283801,2025-10-27T13:00:00+03:00,300496936909,COL,IND,BOM,4737118025,0,33.36,1,0.0848,4.81,12.3,3478.0,113.04,RED
176-62668515,2025-08-28T14:00:00+03:00,300422144123,CRT,IND,BOM,1621527689,0,19.03,1,0.0516,-28.32,17.3,1403.0,108.75,RED
176-14811356,2025-06-21T04:00:00+03:00,851771050116,GEN,TWN,TPE,4507099574,0,63.01,1,0.0962,59.58,43.7,4696.0,101.11,RED
176-66668945,2025-10-23T20:00:00+03:00,851738617049,VAL,CHN,PVG,2718285910,0,87.83,1,0.0111,16.25,46.1,6823.0,1.79,GREEN
020-31665738,2025-07-31T23:00:00+03:00,300456977230,CRT,DEU,FRA,4940165689,0,54.05,1,0.0493,-34.3,18.5,3523.0,18.53,RED
020-99104072,2025-04-06T17:00:00+03:00,851736868058,GEN,CHN,PVG,2287081280,0,22.17,0,0.0966,-46.48,42.7,1682.0,132.87,RED
160-48474166,2025-06-02T03:00:00+03:00,040643616768,PER,FRA,CDG,1644660071,0,145.19,1,0.0062,30.15,21.2,6634.0,0.64,GREEN
160-26289375,2025-09-24T15:00:00+03:00,851751279824,GEN,CHN,PVG,2998081011,1,133.99,1,0.0787,7.56,43.0,4166.0,96.71,RED
065-35949921,2025-10-10T23:00:00+03:00,851783829598,GEN,CHN,PVG,4894907426,0,64.65,1,0.0738,-40.65,50.0,4565.0,97.7,RED
020-22829058,2025-07-05T10:00:00+03:00,851765271880,GEN,CHN,PVG,2278329570,0,21.67,1,0.0861,-39.88,20.2,6975.0,90.29,RED
160-92363853,2025-09-26T03:00:00+03:00,300424989896,COL,DEU,FRA,1167133016,0,5.17,1,0.0847,-44.06,33.7,367.0,109.88,RED
176-76537967,2025-09-20T17:00:00+03:00,040617278742,COL,FRA,CDG,2450338329,1,99.15,1,0.065,-31.04,22.6,4004.0,98.7,RED
176-16380504,2025-06-16T09:00:00+03:00,851740320245,VAL,CHN,PVG,2960951043,1,72.76,1,0.0166,35.57,24.2,6943.0,2.23,GREEN
065-28739855,2025-03-29T03:00:00+03:00,851719757108,VAL,CHN,PVG,2094767998,1,92.99,1,0.0084,-2.97,36.9,7876.0,30.63,YELLOW
065-52770568,2025-06-10T15:00:00+03:00,060278367761,COL,FRA,CDG,1737034332,0,48.37,0,0.0697,51.13,49.9,7218.0,162.86,RED
160-24543427,2025-05-10T01:00:00+03:00,851759084766,GEN,TWN,TPE,4078197747,1,161.93,1,0.035,66.11,23.6,9257.0,1.44,GREEN
176-16850561,2025-10-19T19:00:00+03:00,851785048252,GEN,TWN,TPE,4182263690,0,127.27,1,0.0982,-37.71,31.3,1106.0,103.9,RED
065-96803288,2025-11-03T17:00:00+03:00,300455566465,COL,DEU,FRA,2647377313,0,152.41,1,0.0097,25.45,36.2,9277.0,2.47,GREEN
065-83843831,2025-04-23T04:00:00+03:00,300420289332,CRT,DEU,FRA,4793150696,0,97.08,1,0.0708,-44.83,12.4,6083.0,106.4,RED
020-51713016,2025-09-15T15:00:00+03:00,300474017980,COL,DEU,FRA,4131687705,1,123.41,1,0.0737,-9.21,40.3,4121.0,91.42,RED
160-79500848,2025-07-14T07:00:00+03:00,851770943263,VAL,CHN,PVG,1664575623,1,138.79,0,0.0285,-15.15,46.7,3434.0,84.03,RED
065-47183636,2025-09-22T14:00:00+03:00,851720586810,VAL,TWN,TPE,1916314779,0,16.04,1,0.0958,70.24,28.5,8461.0,105.97,RED
160-57749961,2025-07-31T00:00:00+03:00,851799109023,VAL,TWN,TPE,4506351466,1,55.5,1,0.0676,-14.06,19.8,9682.0,98.44,RED
176-88178819,2025-04-24T16:00:00+03:00,040667838435,COL,FRA,CDG,2496848177,0,5.06,1,0.067,39.63,45.7,9084.0,145.07,RED
160-57587897,2025-04-14T17:00:00+03:00,060221274443,COL,FRA,CDG,1860875018,1,71.95,1,0.0453,-44.98,25.2,1186.0,47.82,RED
065-23948346,2025-08-18T19:00:00+03:00,851718006478,GEN,CHN,PVG,2551289652,0,148.0,1,0.0199,64.11,21.0,6138.0,1.82,GREEN
020-18497609,2025-05-08T22:00:00+03:00,851783952702,GEN,TWN,TPE,4026620166,1,61.25,0,0.045,-31.11,38.5,3086.0,62.73,RED
160-74616560,2025-11-06T04:00:00+03:00,300430097598,COL,DEU,FRA,4857808509,0,150.09,1,0.0624,-36.64,47.9,4201.0,153.31,RED
160-55492932,2025-08-04T03:00:00+03:00,851754634888,GEN,CHN,PVG,1579512244,0,161.24,1,0.0011,65.12,49.0,3014.0,0.52,GREEN
176-63145510,2025-08-18T08:00:00+03:00,851765109983,VAL,CHN,PVG,2412901995,0,14.82,1,0.04,-38.07,37.5,3389.0,24.97,YELLOW
020-12340068,2025-05-18T21:00:00+03:00,300431847070,COL,IND,BOM,4953133416,0,20.99,1,0.0748,16.97,44.4,5290.0,145.0,RED
160-41807847,2025-11-06T18:00:00+03:00,851723531881,VAL,CHN,PVG,4012700765,0,148.97,1,0.0872,33.54,37.0,7843.0,90.68,RED
020-58158080,2025-04-23T13:00:00+03:00,300452538454,COL,DEU,FRA,4569279377,0,6.94,1,0.0724,14.68,49.7,9420.0,141.42,RED
065-85127905,2025-03-23T06:00:00+03:00,040625067551,COL,FRA,CDG,2007898490,0,119.4,1,0.079,28.54,40.7,6125.0,90.36,RED
020-96007087,2025-07-22T15:00:00+03:00,060288116085,COL,FRA,CDG,4436202586,0,80.39,1,0.0791,11.71,45.5,3227.0,143.44,RED
065-70564167,2025-10-02T20:00:00+03:00,300486822411,CRT,IND,BOM,2898960161,0,114.37,1,0.0196,10.27,41.5,1571.0,1.35,GREEN
176-40614430,2025-04-27T11:00:00+03:00,851756821574,VAL,TWN,TPE,4611077979,0,33.6,1,0.0989,0.53,14.4,2407.0,91.92,RED
176-33851182,2025-03-27T21:00:00+03:00,300489503818,COL,IND,BOM,1392253380,1,126.09,1,0.0281,16.61,20.8,1676.0,0.75,GREEN
176-38209430,2025-03-01T23:00:00+03:00,851751142268,VAL,CHN,PVG,1008630098,1,87.82,1,0.0792,-38.58,17.3,5031.0,89.46,RED
065-67753546,2025-10-12T12:00:00+03:00,851791414554,VAL,TWN,TPE,1363177998,1,9.47,1,0.0131,-2.86,44.2,9959.0,28.19,RED
160-24344399,2025-09-10T20:00:00+03:00,851768961855,GEN,CHN,PVG,1503856215,0,68.04,1,0.0438,5.88,31.4,8359.0,2.26,GREEN
065-86237527,2025-09-02T11:00:00+03:00,851710455925,VAL,TWN,TPE,1376554048,1,98.94,0,0.0577,8.35,32.4,2687.0,96.59,RED
020-45575548,2025-11-10T07:00:00+03:00,060296764451,COL,FRA,CDG,1590530590,1,124.1,0,0.1,6.79,46.7,7829.0,169.91,RED
020-32210590,2025-09-23T21:00:00+03:00,060250236657,COL,NLD,AMS,2323803264,1,99.29,1,0.0634,26.94,46.3,4510.0,137.26,RED
065-48674556,2025-09-11T14:00:00+03:00,851774041950,VAL,TWN,TPE,1602870338,0,143.59,1,0.03,4.37,25.1,685.0,14.15,GREEN
176-92489774,2025-08-19T20:00:00+03:00,851787653696,GEN,CHN,PVG,4885037357,0,98.48,1,0.0832,37.5,20.9,3528.0,95.31,RED
176-68213212,2025-11-26T20:00:00+03:00,300467669141,CRT,DEU,FRA,2490946063,1,12.4,1,0.0142,69.23,32.6,6269.0,1.35,GREEN
020-50870595,2025-03-16T04:00:00+03:00,040667581385,COL,FRA,CDG,2177680109,0,3.8,1,0.0901,22.73,49.0,4672.0,139.1,RED
020-87595938,2025-06-19T15:00:00+03:00,851759088283,VAL,TWN,TPE,1367190613,0,121.04,1,0.0344,55.3,19.1,7995.0,0.91,GREEN
160-38905930,2025-03-18T00:00:00+03:00,300429360217,COL,DEU,FRA,2052311525,0,29.82,1,0.0462,32.99,46.2,9239.0,2.4,GREEN
160-84555321,2025-04-24T18:00:00+03:00,851763425620,GEN,TWN,TPE,2928752272,1,3.53,1,0.0418,-25.89,49.1,2117.0,30.08,RED
160-28214414,2025-10-06T16:00:00+03:00,060221883055,COL,NLD,AMS,4451898829,0,166.98,0,0.014,-28.12,28.6,2261.0,76.32,YELLOW
020-49141197,2025-03-10T02:00:00+03:00,851764308492,VAL,TWN,TPE,1684962115,1,57.96,1,0.0448,23.05,25.9,3648.0,1.65,GREEN
160-28338132,2025-11-19T04:00:00+03:00,300475742359,CRT,DEU,FRA,4289674327,0,19.91,1,0.0188,-26.12,43.1,3080.0,25.18,RED
020-64324038,2025-09-12T23:00:00+03:00,060271140870,COL,NLD,AMS,1974614576,0,128.62,1,0.0772,-38.39,49.7,7306.0,144.95,RED
020-83295184,2025-09-30T19:00:00+03:00,040671361008,COL,FRA,CDG,4893522113,0,46.44,0,0.0369,70.09,37.2,3583.0,27.62,RED
065-35050281,2025-05-04T03:00:00+03:00,300418152112,CRT,IND,BOM,4604379248,0,63.23,1,0.06,15.52,48.1,3755.0,84.41,RED
160-28292429,2025-07-22T01:00:00+03:00,040625023631,PER,NLD,AMS,1837777567,0,71.32,0,0.0929,13.45,18.0,4115.0,112.91,RED
065-95100069,2025-09-23T09:00:00+03:00,851731612248,GEN,TWN,TPE,4428234218,0,164.65,0,0.0647,45.04,38.3,2355.0,88.18,RED
065-76330943,2025-05-06T18:00:00+03:00,040647359725,COL,NLD,AMS,4263746680,1,72.22,1,0.0556,21.08,42.5,5286.0,93.48,RED
160-19034780,2025-06-21T16:00:00+03:00,851720427759,VAL,TWN,TPE,2836094689,1,166.15,1,0.098,8.19,45.3,9674.0,99.44,RED
020-11831285,2025-09-28T00:00:00+03:00,300447889998,COL,IND,BOM,1772383963,0,10.29,1,0.0128,6.91,44.2,8897.0,2.29,GREEN
020-42874866,2025-10-20T04:00:00+03:00,851710014225,GEN,CHN,PVG,4071296997,0,36.31,1,0.0466,67.5,23.5,3145.0,1.08,GREEN
020-93827721,2025-07-31T00:00:00+03:00,040672797989,PER,NLD,AMS,2202786794,0,56.41,1,0.0346,-43.64,31.7,5128.0,21.49,YELLOW
160-94985616,2025-04-16T01:00:00+03:00,851750700613,VAL,TWN,TPE,1401112644,0,16.47,1,0.0262,-16.22,43.1,1597.0,14.06,RED
020-93598268,2025-10-26T00:00:00+03:00,851750604395,GEN,TWN,TPE,2664596330,1,116.74,0,0.0718,30.14,32.7,6909.0,111.27,RED
065-88574706,2025-10-29T04:00:00+03:00,851740127998,GEN,CHN,PVG,2133568591,0,11.26,1,0.0529,-46.32,36.2,436.0,117.07,RED
176-23686867,2025-07-21T03:00:00+03:00,300463693773,COL,DEU,FRA,2423945257,0,38.2,1,0.0968,32.5,30.0,7230.0,93.74,RED
160-26614992,2025-06-12T16:00:00+03:00,300452784531,CRT,IND,BOM,1072697413,0,147.2,1,0.0193,12.35,18.6,5683.0,2.08,GREEN
176-47327430,2025-03-26T16:00:00+03:00,040617842235,PER,NLD,AMS,4657685063,0,52.75,1,0.0249,18.6,47.9,7396.0,2.15,GREEN
065-48933362,2025-08-28T01:00:00+03:00,300472457046,CRT,DEU,FRA,1566222970,0,82.83,1,0.0688,29.02,29.7,5306.0,99.79,RED
176-23988919,2025-06-09T18:00:00+03:00,851762715256,GEN,CHN,PVG,4027505180,0,44.61,1,0.0645,5.35,49.5,4572.0,93.87,RED
065-29992380,2025-03-02T03:00:00+03:00,060255837991,COL,FRA,CDG,4962741041,0,7.99,1,0.0753,-9.47,49.3,7945.0,144.87,RED
176-17308134,2025-07-06T07:00:00+03:00,851733124562,GEN,CHN,PVG,4428543902,1,26.79,1,0.0526,42.56,44.9,5771.0,104.34,RED
176-56088491,2025-09-29T02:00:00+03:00,040699760334,PER,FRA,CDG,2448939602,0,46.37,1,0.0955,38.02,29.3,5485.0,99.32,RED
020-67667175,2025-03-01T15:00:00+03:00,851759793144,VAL,CHN,PVG,4474942851,0,98.42,1,0.0842,-15.42,39.9,7555.0,100.83,RED
176-31663976,2025-07-18T12:00:00+03:00,851725725022,GEN,TWN,TPE,2963071945,0,109.51,1,0.0552,23.99,23.0,6785.0,99.85,RED
065-37674801,2025-03-14T20:00:00+03:00,300477822710,CRT,IND,BOM,2823498441,1,68.22,1,0.0943,41.29,33.0,4667.0,95.62,RED
065-50190025,2025-09-07T18:00:00+03:00,300471373435,COL,DEU,FRA,4318809040,1,155.96,0,0.0497,24.78,35.9,1247.0,77.52,RED
065-53441016,2025-09-11T05:00:00+03:00,851757647046,GEN,TWN,TPE,2775142822,1,32.54,1,0.0026,-18.0,17.7,1204.0,26.29,RED
160-51414708,2025-05-30T01:00:00+03:00,851779832839,VAL,CHN,PVG,2022050834,0,134.97,1,0.0569,-11.95,33.4,5798.0,99.9,RED
065-40524847,2025-05-26T21:00:00+03:00,851760058926,GEN,TWN,TPE,4955807875,1,145.03,1,0.0721,-43.06,13.8,4223.0,102.1,RED
160-75268176,2025-09-06T13:00:00+03:00,300417689580,CRT,IND,BOM,2235100996,0,136.33,1,0.0397,-22.99,40.6,6662.0,28.69,RED
065-73828085,2025-08-12T17:00:00+03:00,851731977061,VAL,CHN,PVG,1681723334,0,68.6,0,0.0844,-10.58,35.3,5319.0,124.64,RED
160-69623641,2025-06-25T05:00:00+03:00,040647105819,PER,NLD,AMS,2461350138,1,23.65,1,0.0118,47.37,38.6,2590.0,1.38,GREEN
176-62567581,2025-08-25T13:00:00+03:00,060214986662,COL,FRA,CDG,2766114540,1,24.16,1,0.0525,-1.47,23.5,5849.0,95.02,RED
176-77852907,2025-06-02T20:00:00+03:00,851769426820,GEN,CHN,PVG,4235505979,0,11.91,1,0.0845,67.09,37.0,6809.0,88.14,RED
065-44556704,2025-09-24T05:00:00+03:00,300440812478,CRT,IND,BOM,2810685114,1,11.73,1,0.0019,70.28,41.7,666.0,14.14,GREEN
160-50791337,2025-03-11T04:00:00+03:00,040654144317,COL,FRA,CDG,1935365359,0,86.93,1,0.0663,5.52,25.1,9181.0,90.48,RED
020-97301417,2025-05-18T22:00:00+03:00,300485733217,COL,IND,BOM,4243835399,0,9.14,1,0.0026,17.94,45.7,2192.0,1.62,GREEN
020-80580831,2025-04-26T12:00:00+03:00,300494001654,CRT,DEU,FRA,1722541468,0,97.69,1,0.0214,-23.17,42.8,4698.0,22.41,RED
020-42136230,2025-04-09T06:00:00+03:00,300465183847,COL,DEU,FRA,4953929310,0,13.92,1,0.0519,17.23,17.3,9450.0,98.75,RED
176-87012727,2025-07-23T11:00:00+03:00,040696484877,PER,FRA,CDG,2982619552,0,134.27,1,0.0535,-22.86,38.1,7991.0,92.21,RED
176-63216047,2025-11-08T00:00:00+03:00,040635258036,COL,NLD,AMS,2545262724,0,16.23,1,0.083,41.45,14.5,8042.0,91.2,RED
160-25476915,2025-07-12T00:00:00+03:00,851784119436,VAL,TWN,TPE,1949641742,1,98.6,1,0.0442,21.08,25.3,8469.0,0.59,GREEN
065-96105248,2025-10-11T02:00:00+03:00,851783442363,VAL,TWN,TPE,2076422862,0,138.39,1,0.0283,48.4,36.6,2449.0,1.5,GREEN
176-98286362,2025-05-12T17:00:00+03:00,060295469015,COL,NLD,AMS,1272335178,1,78.71,1,0.0574,69.59,32.9,8105.0,0.79,GREEN
065-18164508,2025-09-04T17:00:00+03:00,300431104482,CRT,DEU,FRA,2567215343,0,128.77,1,0.0544,-27.24,37.0,9286.0,99.4,RED
020-38633471,2025-06-07T05:00:00+03:00,851727827681,GEN,CHN,PVG,4967334789,0,92.69,1,0.0084,7.28,28.7,8271.0,1.53,GREEN
020-56189410,2025-08-09T15:00:00+03:00,060257259351,PER,FRA,CDG,2925645892,0,111.3,1,0.0651,-47.37,37.6,7218.0,88.31,RED
065-71513326,2025-08-05T09:00:00+03:00,851740880979,GEN,CHN,PVG,4338432125,0,74.05,0,0.01,-40.22,49.9,1463.0,100.49,RED
160-84069989,2025-05-28T03:00:00+03:00,060263437499,COL,FRA,CDG,1485590523,1,5.79,1,0.0786,65.91,47.9,3280.0,1.74,GREEN
020-71990665,2025-11-16T17:00:00+03:00,851726656176,GEN,TWN,TPE,4886174108,1,140.96,1,0.0102,-28.42,46.2,7125.0,26.37,YELLOW
160-63320041,2025-06-03T11:00:00+03:00,851748524544,GEN,TWN,TPE,1193193047,1,147.23,1,0.0243,11.87,40.7,3896.0,1.5,GREEN
020-94120028,2025-06-03T11:00:00+03:00,851710784394,VAL,CHN,PVG,4676443769,0,57.87,1,0.0292,35.69,16.7,7206.0,2.45,GREEN
176-92576527,2025-05-02T08:00:00+03:00,300463545007,COL,IND,BOM,4814846493,1,42.28,1,0.0327,-18.39,47.5,9639.0,36.95,YELLOW
020-37949155,2025-06-25T12:00:00+03:00,060212610037,COL,FRA,CDG,2359717880,0,36.6,0,0.0353,-18.55,24.7,1015.0,89.0,RED
160-59291520,2025-09-03T17:00:00+03:00,300424153819,COL,IND,BOM,1092489546,0,141.1,1,0.0813,40.37,36.4,9933.0,77.66,RED
176-16239861,2025-04-08T17:00:00+03:00,851753813355,VAL,TWN,TPE,1763115554,0,157.88,0,0.0428,-43.74,23.0,218.0,58.29,YELLOW
020-28350020,2025-07-17T12:00:00+03:00,040640650407,PER,FRA,CDG,1363360453,0,87.09,1,0.0069,36.17,27.9,9087.0,0.99,GREEN
176-80993620,2025-09-04T12:00:00+03:00,060233728436,PER,FRA,CDG,2162315818,0,3.97,1,0.0474,14.16,39.0,1749.0,1.2,GREEN
176-73824003,2025-09-08T03:00:00+03:00,851742566154,VAL,CHN,PVG,2028667813,0,104.5,1,0.0035,48.01,45.1,6049.0,0.5,GREEN
020-88172478,2025-03-15T20:00:00+03:00,851720600362,GEN,CHN,PVG,4563255706,0,41.01,0,0.0481,66.59,16.4,5480.0,20.73,RED
065-78825554,2025-08-27T14:00:00+03:00,300452869002,COL,DEU,FRA,2306186691,0,73.09,1,0.0387,25.87,35.6,1659.0,1.18,GREEN
065-98630050,2025-08-17T08:00:00+03:00,300469782565,COL,IND,BOM,1400385471,0,121.29,1,0.0435,-8.55,44.8,7646.0,41.23,YELLOW
160-38813427,2025-10-16T03:00:00+03:00,300482837213,CRT,IND,BOM,1311526508,0,8.65,1,0.0359,47.02,21.6,4016.0,3.08,GREEN
160-85113260,2025-08-08T01:00:00+03:00,851748013423,GEN,TWN,TPE,4718499788,1,103.88,1,0.0099,-33.82,29.6,9781.0,25.34,YELLOW
020-32642040,2025-08-11T18:00:00+03:00,300474418437,CRT,DEU,FRA,4962253422,0,32.82,1,0.0942,-22.13,33.7,229.0,104.66,RED
176-22669591,2025-09-18T23:00:00+03:00,300483979612,CRT,DEU,FRA,4890479067,0,80.35,1,0.0505,13.58,14.2,9563.0,94.75,RED
176-13160339,2025-04-04T10:00:00+03:00,300478282937,CRT,DEU,FRA,2485395266,0,71.08,1,0.0584,-8.6,42.5,4117.0,90.52,RED
065-14193445,2025-10-09T05:00:00+03:00,060221730178,COL,FRA,CDG,1114912383,1,54.97,1,0.0501,41.95,25.6,5597.0,104.94,RED
065-50968343,2025-10-04T09:00:00+03:00,060218829789,COL,NLD,AMS,2148445310,0,20.94,1,0.0269,11.8,24.5,4682.0,1.82,GREEN
176-84048837,2025-03-28T17:00:00+03:00,851798289767,GEN,TWN,TPE,2661217241,1,80.3,1,0.0929,53.36,30.5,9967.0,0.63,GREEN
176-77311998,2025-05-24T12:00:00+03:00,851720991795,VAL,CHN,PVG,2540804953,1,100.53,1,0.0857,19.39,39.8,6965.0,97.77,RED
160-47505788,2025-08-01T19:00:00+03:00,851739772922,GEN,CHN,PVG,1154493036,0,98.85,1,0.0557,24.23,20.4,9341.0,99.54,RED
176-97677407,2025-06-16T14:00:00+03:00,851793021682,VAL,TWN,TPE,2183175605,1,128.03,1,0.0555,-3.49,47.4,5901.0,104.82,RED
176-82987088,2025-03-24T01:00:00+03:00,851765275646,VAL,CHN,PVG,1890966390,0,54.55,1,0.031,-2.33,46.6,2331.0,29.37,RED
020-16200912,2025-10-23T04:00:00+03:00,851747409705,GEN,TWN,TPE,4243308849,1,166.09,1,0.0736,-44.72,14.2,4088.0,86.64,RED
176-12762180,2025-03-14T15:00:00+03:00,851782635936,GEN,CHN,PVG,4741803419,0,65.01,1,0.0832,18.94,41.3,8704.0,103.81,RED
065-72046480,2025-04-19T12:00:00+03:00,300420871100,COL,IND,BOM,1574675069,0,3.71,1,0.0276,0.3,41.1,8720.0,2.46,GREEN
065-23794873,2025-03-07T05:00:00+03:00,040663778852,COL,FRA,CDG,2340721126,0,37.13,0,0.0712,-45.08,33.3,8904.0,152.76,RED
160-17216584,2025-10-01T15:00:00+03:00,300441320520,CRT,DEU,FRA,4634515656,0,78.38,1,0.073,9.01,13.4,2479.0,95.23,RED
160-72418835,2025-09-15T00:00:00+03:00,851789797435,VAL,CHN,PVG,2289936443,1,88.54,1,0.0607,0.91,25.2,2728.0,94.66,RED
020-94267111,2025-06-27T21:00:00+03:00,851788949023,GEN,CHN,PVG,1325379390,1,92.06,0,0.0616,71.51,25.9,1631.0,102.36,RED
